feature,F train,p-value train,F test,p-value test,cancer_type,classes,pos_class
geneamps_ENSG00000117399_CDC20,3.2657372439236467,0.072468699991429,8.5413799516459,0.004602333240185255,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000094804_CDC6,35.97265124124792,1.1286162144299588e-08,5.1444813854835045,0.026238468067468962,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000062038_CDH3,2.5239921297782817,0.11394180817810302,1.0193863691700917,0.31595462457326484,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000117724_CENPF,0.040053483946049635,0.8416097594678085,2.900691342200122,0.09273840312166842,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000138180_CEP55,8.796843957081585,0.0034416338892550237,4.541863712920825,0.03639713826145448,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000171604_CXXC5,15.240642181768855,0.0001351813914287922,0.019077992513912546,0.8905182903154774,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000146648_EGFR,0.4233079906591126,0.5161492168815115,0.6895335910174027,0.4089941208306611,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000141736_ERBB2,69.6045937238136,2.1540098739371284e-14,58.45813712357117,6.041927866942996e-11,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000091831_ESR1,0.01295575735803244,0.9095090467936219,0.12354852771596143,0.7262161150882781,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000174371_EXO1,0.130328255470503,0.7185298660757959,1.1202174611660607,0.29331437022183904,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000160867_FGFR4,14.3235421161521,0.0002115922581371243,0.3388063620614728,0.5622882279108801,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000129514_FOXA1,31.325040190378072,8.353733153577191e-08,0.1471738524966343,0.7023508981432339,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000054598_FOXC1,0.4926015628736155,0.4837068308287781,0.6622132520406175,0.41839048505386267,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000173890_GPR160,0.1430352787387596,0.7057429863709287,1.228046405825056,0.2713761587952379,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000141738_GRB7,65.53496842355646,9.524754256152685e-14,61.53003440639549,2.5524834531861093e-11,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000142945_KIF2C,4.213282903470778,0.041606033558789036,4.514200979978996,0.036954517883615756,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000186847_KRT14,12.639306801486967,0.00048654764360856135,3.258954670472207,0.0751019797327025,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000128422_KRT17,11.648116696480688,0.0007993984582902684,3.258954670472207,0.0751019797327025,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000186081_KRT5,45.76239135379008,1.952886996409361e-10,0.058650707103955486,0.8093113243099845,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000186868_MAPT,4.044053006815555,0.045871033991384084,3.7592101312275465,0.05633069539907035,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000135679_MDM2,6.3432622803487355,0.012684777497906198,1.170849396733644,0.28274028788730127,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000165304_MELK,0.6464417943753076,0.42248479562836305,7.017181364488476,0.009863891736303195,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000261857_MIA,0.5101424679720036,0.4760342435052508,5.4083346441682885,0.02278414257784062,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000148773_MKI67,1.7044287200475599,0.19343338358258697,0.1112258770061429,0.7396959521813609,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000115648_MLPH,6.283358842129681,0.013104786681427437,0.6448651087379499,0.4245263342296449,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000099953_MMP11,1.2072716463914217,0.27339114967871203,0.43595407982534656,0.5111318038564168,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000101057_MYBL2,14.788536717139475,0.000168517499394231,0.22176243804979054,0.6390855476586769,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000136997_MYC,4.180260562920797,0.042403969725431395,2.3744341458919694e-05,0.9961251828100794,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000171428_NAT1,1.6727311108220613,0.19760751983239053,0.3487626157985121,0.5566137652039712,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000080986_NDC80,0.015055119755267082,0.9024868173390586,3.2748749096319134,0.07440894300079987,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000143228_NUF2,1.425143457315139,0.23418368864909514,0.0680657084387557,0.7948988880883969,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000091651_ORC6,0.5425467709386905,0.46237110623681255,1.9708562963051273,0.16453988748618417,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000082175_PGR,1.8820591904507138,0.1718665086822233,0.600847581832219,0.4407248122193649,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000092621_PHGDH,0.7977666675666522,0.37299559521357006,3.1543480490045477,0.07983573958791888,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000164611_PTTG1,17.93905706537563,3.689583973181443e-05,0.17853597741211333,0.6738596754761882,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000171848_RRM2,1.8642361344589393,0.17389926927838348,2.4426521536911467,0.12234315639189002,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000104332_SFRP1,0.49667490423876653,0.48190704435526066,0.02196194536105748,0.8825914593766385,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000141424_SLC39A6,1.368858498729093,0.243608158949448,1.8331777353525167,0.1798732833310655,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000151715_TMEM45B,0.17773590556518143,0.6738465957956095,3.460815645036181,0.06681277826848586,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000176890_TYMS,0.8678928880077899,0.35283011394234143,3.292095240012741,0.07366719288061047,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000175063_UBE2C,13.8965542332428,0.00026099942771605684,0.42723815267884446,0.5153732578424158,breast,HER2+ vs TNBC,HER2+
geneamps_ENSG00000077152_UBE2T,3.7380800734898054,0.054808603881769745,0.26436088734403873,0.6086719541472135,breast,HER2+ vs TNBC,HER2+
quantile_cnv_del__0_78259,4.256447911777178,0.03964333973863988,5.233627395459808,0.023179587896226615,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_del__78259_358557,1.1043570020489992,0.2938451258422386,3.4839652776490615,0.06340101341560545,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_del__358557_3222744,0.6279730262022706,0.4284945613618505,0.19183311762862715,0.661858690345603,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_del__3222744_inf,0.13779330811873888,0.710649851377626,0.05478287505860526,0.8151751288001425,breast,ER+ HER2- vs TNBC,ER+ HER2-
total_quantile_cnv_del_,0.7978984926863466,0.3721738076062785,2.0447139292300043,0.15426542922353656,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_del__0_78259,3.3205409722270467,0.06904662236035229,0.7538669832014467,0.3862749439466079,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_del__78259_358557,0.11726418351609749,0.7321720112269094,3.3030213394225774,0.07061974759575611,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_del__358557_3222744,5.168293349294504,0.02344748130997492,2.56632414097243,0.11070841767182724,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_del__3222744_inf,0.6821867105531423,0.4092485311993791,1.5623466897887608,0.2127539627487176,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__0_26210,23.88862208806929,1.3974751131581656e-06,19.62020946088722,1.5397778479304127e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__26210_60961,18.25372922722269,2.3359528812739597e-05,17.354054331901366,4.579285955088278e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__60961_101839,17.39401871607799,3.61054491740568e-05,17.60044179823181,4.0641916188919665e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__101839_158202,19.014642548641966,1.591063030504043e-05,45.26494190599537,1.7015390740091168e-10,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__158202_229660,19.237764365163933,1.421957627561487e-05,20.144852900569223,1.1992090710643967e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__229660_336856,9.094535356628231,0.002700826734235001,24.312373090382714,1.694460671050251e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__336856_472900,17.997806506705096,2.6587785393684582e-05,24.195001357647637,1.7892753623062244e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__472900_641937,20.647502422792275,7.007874609007406e-06,12.941276661385025,0.00040330676057191554,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__641937_834638,4.964529907101616,0.026338801725516087,12.778449346068896,0.0004376895628669105,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__834638_1073419,13.19349924239771,0.00031143568482083203,20.442548631077074,1.0410155189080057e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__1073419_1408549,6.912663299935532,0.00883562989775489,19.634926089580766,1.529000829107669e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__1408549_1783838,2.807194010223167,0.0944991072538022,22.371171993109225,4.189973348099659e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__1783838_2206552,9.11556736142534,0.0026705335763900677,37.98849904614988,3.742905738124952e-09,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__2206552_2743885,11.49212498722919,0.0007570466342526157,19.235950540170876,1.8501590006308514e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__2743885_3448801,23.557228305616405,1.646513207574819e-06,20.545047444318932,9.915871145223523e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__3448801_4274710,21.73512480535121,4.070695183617355e-06,35.984985533009315,8.930911512305647e-09,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__4274710_5382938,8.990387456285404,0.002856077932163074,30.848184382280603,8.637265880291106e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__5382938_6736966,26.560779045237826,3.749432291039301e-07,23.57650614573889,2.385320062636845e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__6736966_8293918,21.113764383116493,5.550448273542719e-06,35.564559160117604,1.0730379835176578e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__8293918_10151019,33.58093366060095,1.244931579405439e-08,35.81290204646667,9.627328570492422e-09,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__10151019_12672010,35.87617693954776,4.1492987654936576e-09,31.68468415553245,5.945050374410638e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__12672010_15445756,26.63394695068993,3.6173495049198644e-07,28.414383592595264,2.5846110780807736e-07,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__15445756_18916161,29.10662817507761,1.0817398411698714e-07,46.63095075003594,9.632256365987104e-11,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__18916161_23316259,17.61503696322965,3.227641085428767e-05,15.201349988962514,0.00013109681685288078,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__23316259_28769854,7.537749623485833,0.0062705990223604615,18.64253881619205,2.4590689993267563e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__28769854_35479920,12.715542986411583,0.00039928729048508413,21.42366542060514,6.54331140851022e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__35479920_44450438,2.316531294530046,0.12866920173028534,16.327746127758118,7.544991939409773e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__44450438_59294246,1.6826411455625883,0.1952022384043782,3.342976840420167,0.0689527771647524,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__59294246_86114485,0.5884511031353677,0.44339900162712076,1.9166955839445936,0.16773387273654514,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dip__86114485_inf,7.539039711623964,0.0062661819434141645,0.08938504146493557,0.7652647542963886,breast,ER+ HER2- vs TNBC,ER+ HER2-
total_quantile_cnv_dip_,26.487458578331328,3.886661190277287e-07,36.23333193059172,8.014598311983627e-09,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__0_26210,17.745051694436977,3.021813848792681e-05,58.55481968418872,7.712560739644265e-13,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__26210_60961,6.534353645319337,0.010890466827072951,31.894622678932816,5.414414448931419e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__60961_101839,6.634345092214051,0.010303664851466797,27.86626296518629,3.3147521770071247e-07,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__101839_158202,7.30475234698099,0.007123076193967298,65.79020557315765,4.616597782432216e-14,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__158202_229660,12.28435954653086,0.0004999599287243057,25.420606270238327,1.0152010635633743e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__229660_336856,0.8551412306777525,0.35557052168102055,35.559634476970004,1.0753500423073733e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__336856_472900,11.527384800133714,0.00074315753221171,34.956496026536065,1.4002396591361542e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__472900_641937,8.760979417219403,0.0032309556112344105,14.129266638083482,0.00022281489100478178,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__641937_834638,2.81920539615786,0.09379875565225879,16.480843554300005,7.001729715561193e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__834638_1073419,10.881720057355068,0.0010439618432520053,31.43305879872105,6.650887017190945e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__1073419_1408549,5.8644591288809655,0.015822312781809903,19.659173167974195,1.5114111460781383e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__1408549_1783838,2.1601400837182334,0.14229240496890458,16.19280012780105,8.0592614162179e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__1783838_2206552,5.135621960509393,0.023887843972940984,50.419457283267164,2.0233098602074656e-11,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__2206552_2743885,9.854858427504329,0.0017990830648221788,18.66796327700138,2.4292187830599524e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__2743885_3448801,27.310090094554205,2.597960483474213e-07,34.988657584937016,1.3806390227470336e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__3448801_4274710,12.725190865106764,0.0003972864697641648,69.55150618315074,1.1022172296935373e-14,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__4274710_5382938,7.50581858271429,0.006380948945800969,45.53140277008969,1.5223730531137733e-10,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__5382938_6736966,37.79464159690119,1.6647547250699552e-09,35.652064166946346,1.032783712403613e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__6736966_8293918,24.313984915051954,1.132523743063455e-06,51.50385573136757,1.3005338879999099e-11,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__8293918_10151019,33.26828521727707,1.4466833313557295e-08,44.25212049564688,2.600367817534502e-10,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__10151019_12672010,45.443690887033426,4.558463519842055e-11,42.01251554838411,6.688446290094366e-10,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__12672010_15445756,27.39914175611311,2.487262519298156e-07,40.416890183958834,1.3188878748724617e-09,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__15445756_18916161,27.265670551347412,2.65501755150026e-07,63.46288796356386,1.1319528042171639e-13,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__18916161_23316259,21.02417617917573,5.804565882285995e-06,22.704229396470147,3.5845037034329653e-06,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__23316259_28769854,6.098689463771582,0.013878011125669058,32.13418578138853,4.867105387228066e-08,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__28769854_35479920,9.931643298261399,0.0017270417616518513,42.867994625857655,4.657060805511019e-10,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__35479920_44450438,2.1083998368419885,0.147151224920219,16.85193448829145,5.8437812747204996e-05,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__44450438_59294246,1.7564419881679658,0.18570469413340696,5.065728892012237,0.025470193960708664,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__59294246_86114485,0.5378581911824923,0.46368275452918695,1.4801509067925078,0.22515662747680076,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dip__86114485_inf,5.235230419448482,0.022571444546830827,0.0025549027960046974,0.9597367130043524,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dup__0_97927,4.21232764097088,0.04067751954886677,0.7620679344375557,0.3837085185438147,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dup__97927_394173,1.1660102891268291,0.2807693651304996,0.2087325481806571,0.6482487444221827,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dup__394173_1354544,1.483364392096022,0.2238522427029647,0.3146499550248304,0.5754563054489874,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dup__1354544_5652108,11.430572753846207,0.0007819267045770983,3.4460036692130838,0.06484689568364363,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_cnv_dup__5652108_inf,14.791219181639375,0.00013643019343035704,6.317049178597381,0.012731618248201383,breast,ER+ HER2- vs TNBC,ER+ HER2-
total_quantile_cnv_dup_,6.6447266705631405,0.010244634550945606,1.8713631040390863,0.17282399626501996,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dup__0_97927,0.7259000942220472,0.394643811942444,0.21758491197348,0.6413840184732743,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dup__97927_394173,3.4900591935142775,0.06235251739494491,0.4743186558652436,0.4917895564217848,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dup__394173_1354544,1.6688228998555619,0.1970431406499604,0.951012971216158,0.33061655506491805,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dup__1354544_5652108,2.6397808781696472,0.1048798413130007,0.1525197197218176,0.6965464710544432,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_cnv_dup__5652108_inf,3.6724002137032272,0.0559190153943871,1.3085154903251113,0.2540040950683252,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__0_375,2.8068354287060457,0.09452010271685762,1.3457281150371279,0.24738218041100304,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__375_613,4.050658183324035,0.044716794475015004,0.10192259175141569,0.7498612085126934,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__613_836,4.249141424001782,0.03981267238943535,0.01323623877047573,0.9085195607706231,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__836_1117,4.442491476348412,0.03557733105361714,0.0007400536948578662,0.9783236762483822,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__1117_1543,4.61865664803494,0.03212954677120336,0.019131429337218765,0.8901267924124515,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__1543_3080,5.617489860280817,0.01817975882926789,1.073342911758536,0.3014180923485973,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__3080_151375,20.119347030413053,9.130834246962361e-06,2.4319098835993844,0.12043795532089256,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__151375_3114121,0.43322716869392935,0.5107278640841668,0.4196859368708081,0.5178222271082036,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__3114121_16338208,3.0887778589368984,0.07947678662670624,0.447668864846935,0.5042005342859097,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_inv__16338208_inf,0.5308569534460065,0.4666050987568795,0.03959888661760958,0.8424650889116325,breast,ER+ HER2- vs TNBC,ER+ HER2-
total_quantile_sv_inv_,4.4689417124430815,0.035035843584635164,0.018060189058858714,0.8932281023989392,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__0_375,2.826426531551301,0.09338043779341951,0.9363185448747754,0.33437219233496673,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__375_613,1.9384167537445443,0.16449062278144574,0.001700525482041106,0.9671469469517654,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__613_836,8.437000052991088,0.003847687448227692,0.14876924294318397,0.7001162126714584,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__836_1117,18.92058508698063,1.6682965702892873e-05,0.6980806451864752,0.4044068620822223,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__1117_1543,35.87809653220214,4.145499380340162e-09,1.1179677269628387,0.291606933630123,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__1543_3080,53.01693379531098,1.378240118351111e-12,3.0589815427443883,0.08179596898237164,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__3080_151375,16.385697167326377,6.030294533945418e-05,2.550729901915297,0.11179114980289709,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__151375_3114121,8.758720019446057,0.0032348873117981265,0.7832680171486923,0.3771854821179469,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__3114121_16338208,18.00004743030051,2.6557648975801914e-05,0.6577450473990019,0.41830233788987525,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_inv__16338208_inf,0.3232794439450095,0.5699115937456326,0.06827915633602541,0.7941226181394325,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__0_58,21.595433204347614,4.364299258423956e-06,5.598197304393996,0.018915918743749885,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__58_78,15.281325194023136,0.00010607334526781735,5.171241590806075,0.024004462409244736,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__78_109,8.57803948349019,0.0035656434064794814,2.623695662843617,0.10682380799118682,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__109_157,10.716542218726493,0.001139113459831876,4.342640296291883,0.03841473613422858,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__157_230,5.200464814091779,0.023022106250030486,3.243271082303109,0.07319426453895975,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__230_326,2.1009014025871386,0.14787082885862268,1.4067372117499977,0.2369783575491232,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__326_478,4.606899693040988,0.032348359465996,2.5515360368058415,0.11173489183007708,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__478_799,5.284467790880204,0.02194882512235837,3.4104677150173717,0.0662325535513217,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__799_1377,10.969212404029967,0.000996872010229479,4.485710163365218,0.035389941858323386,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__1377_2678,19.38544746445134,1.320112315356918e-05,5.82454198790736,0.016687782111680698,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__2678_6188,19.59997144506271,1.1851205517416967e-05,6.240705703164775,0.013274596346412424,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__6188_14653,19.202907929917263,1.4471293624540371e-05,3.3035431788502203,0.0705976979929961,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__14653_43336,29.671923116605193,8.219005437830423e-08,4.3364214562289725,0.038552254557374,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__43336_139308,58.92249108045504,9.37755818382361e-14,5.121984305282571,0.024677416032369334,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__139308_467456,26.272298011365752,4.319258345189011e-07,1.146737116798515,0.28549853250454776,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__467456_1537726,0.006957080966919708,0.9335613035062228,0.23198416546978706,0.6305727652384534,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__1537726_4391750,1.0539720635702317,0.30511546960031904,0.41707909290492085,0.5191239074923831,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__4391750_10334015,3.542964265656901,0.06040826016811853,0.168847305309065,0.6815695854057544,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__10334015_26688521,0.2633308750549099,0.608079054879747,1.2357728280058113,0.2675956830389604,breast,ER+ HER2- vs TNBC,ER+ HER2-
quantile_sv_del__26688521_inf,0.5026657806006031,0.4786782320147548,0.8180209090254886,0.36682629500724295,breast,ER+ HER2- vs TNBC,ER+ HER2-
total_quantile_sv_del_,13.968520864509868,0.0002084800720226077,2.988350315539262,0.08537854100925098,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__0_58,5.196296353285435,0.02307676636332957,0.8263864866089378,0.36439222710056096,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__58_78,3.640367350450421,0.056995873919073514,1.839272441687445,0.176535406769091,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__78_109,5.9580769097270654e-05,0.9938445374011868,0.7065206695659028,0.40158538718313475,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__109_157,1.5148613001274918,0.21900661874313462,1.2578532064089358,0.2633762647708149,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__157_230,0.29279027551101205,0.5886911156717265,0.0860391169509429,0.769572495023427,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__230_326,2.2589022329676745,0.1335113329047963,0.5778673169145001,0.448027130287316,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__326_478,1.210777456161959,0.2717343542053904,0.00035586765346009127,0.9849676730461465,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__478_799,2.3693179128161868,0.12440557634817563,1.2821160095039592,0.25883512388820484,breast,ER+ HER2- vs TNBC,ER+ HER2-
frac_quantile_sv_del__799_1377,13.778198674886523,0.0002300341141057961,2.388528208049709,0.12377852476570542,breast,ER+ HER2- vs TNBC,ER+ HER2-
